day,month,year,mintp,mxntp,p,evp 
1,1,1982,-21.111111,3.333333,0,1.382878
2,1,1982,-10,0.555556,0,1.068923
3,1,1982,-11.666667,-2.222222,0,0.743196
4,1,1982,-12.222222,7.222222,0,1.697784
5,1,1982,-14.444444,-1.111111,0,0.925604
6,1,1982,-22.222222,-13.333333,0,0.28091
7,1,1982,-22.777778,-0.555556,0,0.996836
8,1,1982,-20,7.222222,0,1.971512
9,1,1982,-19.444444,0.555556,0,1.105774
10,1,1982,-23.888889,-16.666667,0,0.368336
11,1,1982,-22.777778,-6.666667,0,0.650889
12,1,1982,-24.444444,-12.222222,0,0.349569
13,1,1982,-24.444444,-0.555556,0,0.858759
14,1,1982,-1.666667,9.444444,0,2.023942
15,1,1982,-18.888889,2.777778,0,1.358304
16,1,1982,-20.555556,-6.666667,0,0.779211
17,1,1982,-11.666667,16.666667,0,3.175598
18,1,1982,-7.777778,10,0,1.326755
19,1,1982,-10.555556,-1.666667,0,0.5099
20,1,1982,-10,-1.666667,0,0.396506
21,1,1982,-13.888889,-8.888889,0,0.285061
22,1,1982,-20.555556,-12.777778,0,0.302521
23,1,1982,-23.333333,-3.888889,0,0.611985
24,1,1982,-17.777778,11.111111,0,1.998841
25,1,1982,-5,7.777778,0,1.776307
26,1,1982,-6.666667,18.888889,0,2.810738
27,1,1982,-6.111111,11.111111,0,2.265932
28,1,1982,-10,7.222222,0,1.847937
29,1,1982,-9.444444,6.111111,0,1.64936
30,1,1982,-12.222222,8.333333,0,1.659451
31,1,1982,-10.555556,9.444444,0,1.552945
1,2,1982,-8.333333,-2.222222,0,0.429442
2,2,1982,-12.777778,-4.444444,0,0.503136
3,2,1982,-20,-10.555556,0,0.359159
4,2,1982,-22.777778,-16.111111,0,0.281139
5,2,1982,-27.222222,-16.111111,0,0.254565
6,2,1982,-27.222222,-16.111111,0,0.230168
7,2,1982,-27.222222,-16.111111,0,0.203997
8,2,1982,-27.222222,-16.111111,0,0.178744
9,2,1982,-27.222222,-16.111111,0,0.158876
10,2,1982,-27.222222,-16.111111,0,0.147881
11,2,1982,-27.222222,-1.078333,0,0.628754
12,2,1982,-15.195,7.156111,0,1.469199
13,2,1982,-8.625,12.899444,0,2.511653
14,2,1982,-2.27,15.481111,0,2.747222
15,2,1982,-0.025,15.442222,0,2.30459
16,2,1982,-3.393333,15.602778,0,2.028277
17,2,1982,-1.144444,14.723333,0,2.255782
18,2,1982,-2.222222,15.892222,0,2.416925
19,2,1982,-1.136111,18.589444,0,3.402293
20,2,1982,1.970556,18.67,0,3.880326
21,2,1982,1.410556,22.697222,0,3.936033
22,2,1982,-0.381667,24.723333,0,4.945098
23,2,1982,-4.052222,1.083889,0,0.673901
24,2,1982,-6.771667,3.565,0,1.639844
25,2,1982,-8.071111,0.668889,0,1.095704
26,2,1982,-8.554444,7.695,0,2.167161
27,2,1982,-5.221111,13.748333,0,2.795916
28,2,1982,-1.307222,12.893333,0,2.559879
1,3,1982,-3.556667,19.754444,0,3.809558
2,3,1982,-6.827778,10.693889,0,1.946496
3,3,1982,-7.941111,-4.803889,0,0.537374
4,3,1982,-9.627778,-4.303889,0,0.692054
5,3,1982,-14.31,-5.431667,0,0.908945
6,3,1982,-12.216111,0.82,0,1.295336
7,3,1982,-9.444444,4.882778,0,1.606479
8,3,1982,-7.188889,1.433333,0,1.402689
9,3,1982,-6.691667,15.317778,0,3.517889
10,3,1982,-0.796667,19.651111,0,5.003617
11,3,1982,-4.665556,16.224444,0,3.890942
12,3,1982,-2.835556,11.226667,0,3.708292
13,3,1982,-3.368889,15.532778,0,4.031581
14,3,1982,1.447778,7.996667,0,1.544629
15,3,1982,-0.278889,4.983333,0,0.696581
16,3,1982,0.710556,16.702222,0,3.267566
17,3,1982,2.614444,17.337778,0,3.305551
18,3,1982,0.057778,4.69,0,0.839676
19,3,1982,0.731667,12.373333,0,2.723456
20,3,1982,-6.053333,3.437222,0,2.221085
21,3,1982,-6.862778,6.702222,0,2.923916
22,3,1982,-8.529444,12.755,0,2.784179
23,3,1982,-3.302222,13.622778,0,3.801453
24,3,1982,-5.045,7.629444,0,1.757793
25,3,1982,-8.217778,5.532778,0,2.150417
26,3,1982,-6.608889,11.226667,0,3.29443
27,3,1982,-0.495556,2.893333,0,1.104018
28,3,1982,0.253889,9.603333,0,2.050501
29,3,1982,3.505,18.888889,0,4.178357
30,3,1982,2.777778,14.444444,0,5.684441
31,3,1982,-3.888889,18.333333,0,5.807721
1,4,1982,-3.333333,25.555556,0,6.704021
2,4,1982,-2.222222,14.444444,0,3.883033
3,4,1982,-7.222222,20.555556,0,5.612497
4,4,1982,-6.111111,10,0,3.038059
5,4,1982,-8.333333,6.666667,0,2.472511
6,4,1982,-23.888889,16.111111,0,4.728218
7,4,1982,-4.027222,4.131111,0,1.539992
8,4,1982,-6.912222,4.178333,0,2.245171
9,4,1982,-8.727778,11.400556,0,3.63149
10,4,1982,-6.136111,16.782222,0,4.767928
11,4,1982,-0.591111,27.78,0,7.70121
12,4,1982,6.683333,24.676111,0,8.176714
13,4,1982,2.973889,23.645556,0,6.186266
14,4,1982,8.316667,27.011667,0,6.911726
15,4,1982,9.070556,25.336667,3.9878,6.530315
16,4,1982,-0.741111,12.199444,3.5814,3.919801
17,4,1982,-3.358333,15.115556,0,4.903029
18,4,1982,1.904444,21.702222,0,6.478056
19,4,1982,0.002222,9.872222,0,4.861964
20,4,1982,-2.581667,8.924444,0,3.854377
21,4,1982,-5.392222,13.368889,0,4.321854
22,4,1982,-4.002222,18.529444,0,5.168914
23,4,1982,1.542778,20.89,0,7.230567
24,4,1982,4.173889,19.328889,0,4.968634
25,4,1982,2.951667,19.399444,0,5.013317
26,4,1982,2.647778,12.013889,0,2.695398
27,4,1982,2.263333,6.202222,7.1628,0.648327
28,4,1982,2.835556,6.39,0,0.940516
29,4,1982,1.505556,6.978889,0,0.99077
30,4,1982,-0.906667,16.470556,0,4.334967
1,5,1982,1.755556,19.248333,0,4.696444
2,5,1982,9.812222,23.946667,0,4.941081
3,5,1982,12.222222,28.888889,0,6.804395
4,5,1982,9.444444,24.444444,10.0076,3.762502
5,5,1982,1.111111,10.555556,21.0058,0.753409
6,5,1982,0.555556,15,3.2258,3.866549
7,5,1982,1.111111,20.555556,0,4.60175
8,5,1982,2.777778,25.555556,0,5.626996
9,5,1982,8.888889,27.777778,0,8.307026
10,5,1982,10.555556,23.888889,0,6.170296
11,5,1982,5.555556,9.444444,0.9906,0.842961
12,5,1982,6.666667,12.222222,27.9908,0.723835
13,5,1982,7.222222,12.777778,3.9878,1.364194
14,5,1982,6.111111,17.222222,11.9888,1.962478
15,5,1982,7.777778,17.222222,0.9906,2.986405
16,5,1982,8.333333,19.444444,2.9972,3.769152
17,5,1982,9.444444,20.555556,0,3.831053
18,5,1982,7.222222,26.111111,0,5.862259
19,5,1982,10.555556,26.111111,7.0104,5.699974
20,5,1982,7.777778,16.666667,0,3.145377
21,5,1982,6.111111,19.444444,0,4.666617
22,5,1982,3.888889,21.666667,0,4.407928
23,5,1982,12.222222,22.777778,16.9926,3.886579
24,5,1982,8.333333,15,3.9878,1.733484
25,5,1982,5.555556,19.444444,0,4.069767
26,5,1982,9.444444,20,2.0066,3.57241
27,5,1982,6.666667,27.777778,0,5.74623
28,5,1982,12.777778,17.222222,8.001,2.014813
29,5,1982,10.555556,20.555556,24.9936,3.650515
30,5,1982,8.888889,13.333333,8.9916,1.402936
31,5,1982,7.777778,17.222222,0,3.987022
1,6,1982,5.555556,15,8.3058,2.2213
2,6,1982,9.444444,12.222222,2.0066,0.829385
3,6,1982,8.333333,11.111111,3.9878,0.832812
4,6,1982,7.222222,21.111111,0,4.047725
5,6,1982,12.777778,21.666667,0,2.621199
6,6,1982,11.666667,26.111111,0,7.469855
7,6,1982,6.666667,21.666667,0,5.210671
8,6,1982,13.333333,27.777778,0,5.886663
9,6,1982,7.222222,20.555556,0,5.75216
10,6,1982,5.555556,21.666667,0,5.060343
11,6,1982,10.555556,21.666667,3.9878,4.065424
12,6,1982,8.333333,23.333333,18.0086,4.156538
13,6,1982,10,23.333333,0,3.207331
14,6,1982,14.444444,24.444444,19.9898,3.589611
15,6,1982,9.444444,19.444444,2.9972,3.117132
16,6,1982,6.666667,24.444444,0.9906,5.306987
17,6,1982,12.777778,22.222222,2.0066,3.508305
18,6,1982,10,18.333333,5.0038,2.764184
19,6,1982,6.666667,23.888889,0,5.291816
20,6,1982,9.444444,25.555556,0,5.461112
21,6,1982,11.111111,29.444444,0,6.503968
22,6,1982,11.111111,25.555556,10.9982,5.138322
23,6,1982,12.777778,26.666667,0,5.378886
24,6,1982,15,22.777778,0,3.387596
25,6,1982,13.333333,20.555556,0,2.846446
26,6,1982,13.333333,21.111111,18.9992,2.660193
27,6,1982,14.444444,26.666667,0,5.383166
28,6,1982,12.222222,29.444444,0,6.140974
29,6,1982,16.666667,31.666667,15.0114,6.818093
30,6,1982,17.777778,23.888889,0,4.081127
1,7,1982,17.222222,27.777778,0,5.115447
2,7,1982,12.222222,30.555556,0,6.327395
3,7,1982,13.333333,31.666667,0,6.834374
4,7,1982,14.444444,34.444444,0.9906,9.250481
5,7,1982,15,28.888889,0,5.567506
6,7,1982,10.555556,23.888889,0,5.854446
7,7,1982,8.333333,26.666667,0,6.029553
8,7,1982,15,31.111111,0,6.358539
9,7,1982,13.333333,28.888889,2.0066,5.101645
10,7,1982,12.222222,25.555556,0,5.357244
11,7,1982,11.666667,26.666667,0,3.394716
12,7,1982,9.444444,28.888889,0,6.123296
13,7,1982,14.444444,31.111111,10.0076,6.139353
14,7,1982,17.222222,31.111111,0,6.481513
15,7,1982,15.555556,33.333333,0.9906,7.02506
16,7,1982,13.888889,36.111111,0,7.548778
17,7,1982,14.444444,27.777778,0,6.607807
18,7,1982,13.333333,32.777778,0,6.581694
19,7,1982,16.666667,36.666667,0,8.176982
20,7,1982,14.444444,37.777778,0,7.624765
21,7,1982,15.555556,38.333333,0,8.629517
22,7,1982,20,35.555556,0,7.806665
23,7,1982,17.777778,36.666667,0,9.062705
24,7,1982,17.222222,36.666667,0,8.306236
25,7,1982,16.111111,36.111111,0,8.019787
26,7,1982,16.666667,30.555556,0,5.774258
27,7,1982,18.333333,26.111111,0.9906,2.949704
28,7,1982,17.777778,26.666667,0,3.55328
29,7,1982,14.444444,22.222222,8.001,2.2535
30,7,1982,13.888889,28.888889,0,5.514871
31,7,1982,14.444444,32.777778,0,6.468679
1,8,1982,11.666667,37.222222,0,8.437941
2,8,1982,12.777778,36.666667,0,8.324974
3,8,1982,19.444444,35.555556,0,7.362045
4,8,1982,17.222222,27.777778,2.0066,3.389179
5,8,1982,15.555556,31.666667,0,6.013095
6,8,1982,14.444444,32.777778,0,5.792669
7,8,1982,16.666667,33.888889,0,6.093646
8,8,1982,15.555556,32.777778,0,6.54866
9,8,1982,12.222222,27.777778,0,3.888107
10,8,1982,11.111111,15,0.9906,1.191344
11,8,1982,12.777778,17.777778,0,1.211903
12,8,1982,15,34.444444,0.9906,5.721752
13,8,1982,17.222222,30.555556,7.0104,4.55003
14,8,1982,16.666667,31.111111,46.99,5.187179
15,8,1982,14.444444,33.888889,0,5.521724
16,8,1982,18.333333,30.555556,0,5.478608
17,8,1982,17.777778,28.888889,0,3.643355
18,8,1982,14.444444,32.222222,0,6.656166
19,8,1982,17.72,33.537778,0,5.74725
20,8,1982,18.228333,27.058889,0,3.86887
21,8,1982,17.393889,27.913889,0,3.808354
22,8,1982,16.666667,29.502778,6.858,4.395971
23,8,1982,16.666667,27.777778,3.9878,5.151687
24,8,1982,10.555556,23.888889,0,4.139635
25,8,1982,8.888889,27.777778,0,5.173648
26,8,1982,13.333333,31.666667,0,5.646615
27,8,1982,12.222222,22.777778,0,2.754202
28,8,1982,14.444444,30.555556,0,5.571202
29,8,1982,17.222222,33.333333,0,6.070149
30,8,1982,15.555556,30.555556,0,3.828607
31,8,1982,12.777778,35,0,5.778954
1,9,1982,13.888889,31.666667,0,5.099129
2,9,1982,9.444444,29.444444,0,5.162579
3,9,1982,9.444444,31.111111,0,5.902997
4,9,1982,12.222222,33.333333,0,5.706466
5,9,1982,17.222222,26.666667,0.9906,2.81944
6,9,1982,12.777778,25,0.9906,3.390229
7,9,1982,11.666667,23.333333,0.9906,3.012988
8,9,1982,11.666667,28.333333,0,4.092843
9,9,1982,10,33.333333,0.9906,5.549072
10,9,1982,8.333333,34.444444,2.0066,6.818763
11,9,1982,8.333333,18.888889,2.9972,2.370562
12,9,1982,8.333333,16.111111,2.0066,1.954334
13,9,1982,8.333333,14.444444,5.9944,1.6746
14,9,1982,7.222222,15.555556,3.9878,1.842321
15,9,1982,6.111111,15,0,2.03548
16,9,1982,10,24.444444,0,3.363807
17,9,1982,6.111111,13.888889,0,1.044971
18,9,1982,5,23.888889,0,3.724532
19,9,1982,2.222222,21.666667,0,4.117904
20,9,1982,0.555556,21.111111,0,3.531602
21,9,1982,0,22.777778,0,4.045452
22,9,1982,5.555556,32.222222,0.9906,5.285741
23,9,1982,11.111111,25,0,4.102241
24,9,1982,5.555556,23.333333,0,3.804114
25,9,1982,2.222222,22.222222,0,3.560592
26,9,1982,12.222222,29.444444,0,4.096345
27,9,1982,10.555556,28.888889,0,6.060672
28,9,1982,5.555556,25,0,5.531537
29,9,1982,2.222222,24.444444,0,4.495102
30,9,1982,3.333333,11.666667,10.0076,0.974137
1,10,1982,3.333333,12.777778,0,1.22827
2,10,1982,2.222222,20.555556,0.9906,3.732077
3,10,1982,1.111111,23.333333,0,4.180738
4,10,1982,4.444444,22.222222,0,3.210458
5,10,1982,5,25.555556,0,4.112417
6,10,1982,2.222222,17.777778,0,3.298788
7,10,1982,-1.111111,25.555556,0,4.157094
8,10,1982,5.555556,16.666667,2.9972,1.776772
9,10,1982,4.444444,6.111111,2.0066,1.06542
10,10,1982,-1.666667,11.111111,0,2.328673
11,10,1982,-2.222222,15,0,3.245332
12,10,1982,-3.333333,15,0,2.335014
13,10,1982,0,14.444444,0,2.310967
14,10,1982,0,22.222222,0,3.711759
15,10,1982,2.777778,21.111111,0,3.261135
16,10,1982,1.666667,25.555556,0,4.21382
17,10,1982,3.333333,25.555556,0,3.378744
18,10,1982,5.555556,22.222222,0,3.827592
19,10,1982,-5.555556,5.555556,0,1.228843
20,10,1982,-8.333333,15,0,2.139856
21,10,1982,-7.222222,16.111111,0,2.482166
22,10,1982,-5.555556,21.666667,0,3.798021
23,10,1982,4.444444,23.888889,0,2.924272
24,10,1982,0,26.666667,0,4.064645
25,10,1982,4.444444,18.888889,0,2.535558
26,10,1982,0.555556,20,0,2.899406
27,10,1982,5,19.444444,0,3.547203
28,10,1982,-1.666667,12.222222,0,2.993846
29,10,1982,-3.888889,17.777778,0,3.062348
30,10,1982,-3.888889,15.555556,0,1.942589
31,10,1982,2.777778,13.888889,0,1.41876
1,11,1982,-1.666667,13.333333,0,1.530659
2,11,1982,-8.333333,6.111111,0,1.321786
3,11,1982,-11.111111,3.888889,0,1.407011
4,11,1982,-11.666667,3.888889,0,1.390218
5,11,1982,-6.666667,12.777778,0,2.293588
6,11,1982,-11.111111,21.666667,0,3.706371
7,11,1982,-3.888889,11.666667,0,2.173935
8,11,1982,-6.111111,5,0,0.940471
9,11,1982,-0.555556,2.222222,0,0.266008
10,11,1982,0.555556,6.666667,0,0.618346
11,11,1982,-1.666667,4.444444,0,0.506629
12,11,1982,-6.666667,1.111111,0,0.920254
13,11,1982,-4.444444,6.111111,0,1.066401
14,11,1982,-13.333333,3.888889,0,1.163741
15,11,1982,-10.555556,6.666667,0,0.95795
16,11,1982,-7.777778,13.333333,0,1.786943
17,11,1982,-8.333333,15,0,1.656418
18,11,1982,-7.222222,5.555556,0,0.749914
19,11,1982,-2.222222,8.333333,0,0.808337
20,11,1982,-4.444444,10.555556,0,1.735212
21,11,1982,-7.222222,10.555556,0,1.316937
22,11,1982,-8.333333,-3.333333,0,0.370448
23,11,1982,-15.555556,-1.666667,0,0.678408
24,11,1982,-15.555556,2.777778,0,0.912076
25,11,1982,-12.777778,10,0,1.378774
26,11,1982,-10.555556,7.777778,0,0.948765
27,11,1982,-10.555556,4.444444,0,0.895947
28,11,1982,-2.777778,10.555556,0,1.578187
29,11,1982,-3.888889,15,0,1.922125
30,11,1982,-5,13.888889,0,1.627949
1,12,1982,-5.555556,12.222222,0,1.693543
2,12,1982,-8.888889,8.333333,0,1.327785
3,12,1982,-6.666667,9.444444,0,1.22564
4,12,1982,-7.777778,12.777778,0,1.757219
5,12,1982,-5,8.333333,0,1.468288
6,12,1982,-8.333333,10.555556,0,1.185979
7,12,1982,-7.222222,-2.777778,0,0.816384
8,12,1982,-10.555556,-1.111111,0,0.659588
9,12,1982,-10,8.333333,0,1.414226
10,12,1982,-5,0.555556,0,0.958512
11,12,1982,-11.666667,0.555556,0,0.630893
12,12,1982,-12.777778,16.111111,0,2.113301
13,12,1982,-8.888889,11.666667,0,1.195004
14,12,1982,-6.666667,4.444444,0,1.077926
15,12,1982,-10,7.222222,0,1.390347
16,12,1982,-8.333333,8.888889,0,1.289217
17,12,1982,-5,17.777778,0,2.073027
18,12,1982,-5,8.888889,0,3.368
19,12,1982,-9.444444,13.333333,0,2.598171
20,12,1982,-8.888889,10,0,1.631216
21,12,1982,-10,17.222222,0,2.473923
22,12,1982,-6.111111,14.444444,0,1.936651
23,12,1982,-7.222222,6.666667,0,1.021423
24,12,1982,-6.666667,0,0,0.51145
25,12,1982,-16.666667,-5.555556,0,0.482338
26,12,1982,-21.666667,-3.333333,0,0.430252
27,12,1982,-11.111111,-1.666667,0,0.564084
28,12,1982,-16.666667,-7.222222,0,0.537961
29,12,1982,-22.222222,-4.444444,0,0.577643
30,12,1982,-23.333333,-6.111111,0,0.464651
31,12,1982,-13.333333,-1.666667,0,0.802029
1,1,1983,-12.777778,3.888889,0,0.874537
2,1,1983,-17.222222,-3.888889,0,0.478261
3,1,1983,-19.444444,-1.666667,0,0.460711
4,1,1983,-9.444444,1.666667,0,0.597373
5,1,1983,-10,5.555556,0,0.987395
6,1,1983,-2.222222,4.444444,0,1.06176
7,1,1983,-1.666667,4.444444,0,1.236169
8,1,1983,-4.444444,5,0,0.734041
9,1,1983,-3.888889,4.444444,0,1.38166
10,1,1983,-7.777778,4.444444,0,1.0613
11,1,1983,-7.777778,3.333333,0,0.784005
12,1,1983,-9.444444,6.666667,0,1.310603
13,1,1983,-3.333333,7.777778,0,1.553851
14,1,1983,-9.444444,2.777778,0,1.267719
15,1,1983,-12.222222,2.777778,0,0.770539
16,1,1983,-9.444444,3.888889,0,0.874381
17,1,1983,-11.666667,-1.666667,0,0.505398
18,1,1983,-8.888889,-7.222222,0,0.366798
19,1,1983,-10,-3.333333,0,0.437965
20,1,1983,-5,-2.222222,0,0.450306
21,1,1983,-6.111111,-0.555556,0,0.421505
22,1,1983,-6.666667,2.222222,0,0.489979
23,1,1983,-6.111111,5.555556,0,0.924779
24,1,1983,-3.333333,4.444444,0,0.80569
25,1,1983,-7.222222,-1.666667,0,0.296876
26,1,1983,-6.666667,-2.222222,0,0.480907
27,1,1983,-2.777778,3.888889,0,0.822686
28,1,1983,-1.111111,6.111111,0,0.926577
29,1,1983,-1.666667,6.111111,0,1.025743
30,1,1983,-2.777778,-1.111111,0,0.402725
31,1,1983,-3.888889,-2.777778,0,0.378015
1,2,1983,-4.444444,-1.666667,0,0.55596
2,2,1983,-11.666667,-2.222222,0,0.67004
3,2,1983,-13.888889,-1.666667,0,0.765638
4,2,1983,-12.222222,0.555556,0,0.782363
5,2,1983,-11.666667,-1.666667,0,0.553018
6,2,1983,-16.111111,3.333333,0,0.936915
7,2,1983,-13.333333,4.444444,0,0.937809
8,2,1983,-6.111111,4.444444,0,1.030662
9,2,1983,-6.666667,8.333333,0,1.175688
10,2,1983,-1.111111,8.888889,0,2.03452
11,2,1983,-3.888889,8.888889,0,1.349112
12,2,1983,-3.333333,12.777778,0,1.892045
13,2,1983,-3.333333,16.666667,0,1.865178
14,2,1983,0.555556,10.555556,0,1.819114
15,2,1983,-3.333333,10.555556,0,1.742199
16,2,1983,-5,12.222222,0,1.792312
17,2,1983,-0.555556,11.111111,0,1.536261
18,2,1983,-1.111111,20.555556,0,3.439111
19,2,1983,-0.555556,16.111111,0,3.16776
20,2,1983,-2.222222,0,0,0.587512
21,2,1983,-2.222222,11.666667,0,1.489387
22,2,1983,-2.777778,13.333333,0,2.045351
23,2,1983,-2.777778,15,0,2.702578
24,2,1983,-0.555556,2.777778,0,1.004912
25,2,1983,-1.111111,1.666667,0,0.817138
26,2,1983,0,11.666667,0,1.491552
27,2,1983,-0.555556,15.555556,0,1.74455
28,2,1983,-3.888889,17.222222,0,2.329814
1,3,1983,-2.777778,18.888889,0,3.134256
2,3,1983,-1.111111,22.222222,0,3.162145
3,3,1983,-0.555556,22.777778,0,3.872787
4,3,1983,8.888889,11.111111,0,1.279192
5,3,1983,0.555556,8.888889,0,0.95134
6,3,1983,0,5.555556,0,1.580959
7,3,1983,0,9.444444,0,2.661594
8,3,1983,-2.777778,7.222222,0,1.938359
9,3,1983,-5.555556,10,0,2.109878
10,3,1983,-6.666667,11.666667,0,2.119798
11,3,1983,-3.888889,17.222222,0,3.599823
12,3,1983,-3.333333,19.444444,0,3.854437
13,3,1983,1.666667,18.888889,0,3.276797
14,3,1983,3.333333,12.222222,0,2.009123
15,3,1983,-1.111111,5.555556,0,0.957269
16,3,1983,-5,-0.555556,0,0.840827
17,3,1983,-5,0,0,1.037202
18,3,1983,-5.555556,-3.888889,0,0.74373
19,3,1983,-6.666667,-1.666667,0,1.056175
20,3,1983,-12.777778,-5,0,0.998198
21,3,1983,-14.444444,0,0,1.344955
22,3,1983,-10.555556,-1.666667,0,0.967159
23,3,1983,-3.333333,-0.555556,0,1.037298
24,3,1983,-2.222222,0.555556,0,1.000365
25,3,1983,0,5,0,1.339942
26,3,1983,-3.333333,0,0,0.740761
27,3,1983,-3.888889,4.444444,0,1.167599
28,3,1983,-4.444444,8.333333,0,1.393959
29,3,1983,-1.666667,11.666667,0,2.795672
30,3,1983,-1.666667,20.555556,0,5.869488
31,3,1983,0.555556,15.555556,0,3.693298
1,4,1983,-2.222222,4.444444,0,3.363083
2,4,1983,-5,9.444444,0,3.454058
3,4,1983,-3.888889,-1.666667,0,1.604586
4,4,1983,-4.444444,-0.555556,0,1.82439
5,4,1983,-5,0.555556,0,2.112667
6,4,1983,-6.666667,1.111111,0,2.064556
7,4,1983,-8.888889,7.222222,0,2.518309
8,4,1983,-4.444444,8.888889,0,2.705802
9,4,1983,-3.888889,10,0,2.096812
10,4,1983,-5,17.777778,0,4.60258
11,4,1983,2.222222,15.555556,0,4.163017
12,4,1983,-1.666667,6.111111,0,1.999858
13,4,1983,-4.444444,-1.666667,0,2.13016
14,4,1983,-6.111111,4.444444,0,3.384577
15,4,1983,-5,11.666667,0,4.057765
16,4,1983,-3.333333,14.444444,0,4.313607
17,4,1983,-0.555556,17.222222,0,5.793394
18,4,1983,-3.888889,21.666667,0,5.863789
19,4,1983,3.333333,18.333333,0,3.475229
20,4,1983,0.555556,21.666667,0,3.928416
21,4,1983,4.444444,11.111111,0,1.086972
22,4,1983,7.222222,9.444444,0.9906,0.323527
23,4,1983,0.555556,17.222222,0,3.651277
24,4,1983,-2.222222,18.888889,0,4.620067
25,4,1983,3.333333,22.777778,0,4.770171
26,4,1983,6.666667,16.666667,0,4.524258
27,4,1983,3.888889,15,0,2.652452
28,4,1983,4.444444,18.333333,5.9944,3.00233
29,4,1983,5.555556,11.666667,11.9888,0.852911
30,4,1983,5,9.444444,13.0048,0.338674
1,5,1983,2.222222,9.444444,0.9906,1.001446
2,5,1983,1.666667,9.444444,0,1.570423
3,5,1983,0.555556,17.777778,0,3.695313
4,5,1983,4.444444,19.444444,0,3.025886
5,5,1983,1.666667,22.777778,5.9944,4.594436
6,5,1983,7.222222,14.444444,8.001,0.60043
7,5,1983,3.333333,16.666667,0,3.201751
8,5,1983,2.222222,19.444444,0,4.386253
9,5,1983,8.333333,26.666667,0,7.360739
10,5,1983,8.888889,23.888889,2.0066,4.749188
11,5,1983,2.222222,23.888889,0,4.272987
12,5,1983,0.555556,17.222222,0,4.05557
13,5,1983,2.777778,9.444444,5.9944,0.976976
14,5,1983,0,11.666667,0,2.848882
15,5,1983,-2.222222,12.777778,0,2.7942
16,5,1983,1.111111,14.444444,8.001,2.573002
17,5,1983,2.777778,7.777778,11.9888,0.261822
18,5,1983,1.666667,10,0.9906,1.026265
19,5,1983,0,16.111111,0.9906,2.169829
20,5,1983,5.555556,15.555556,0,2.393856
21,5,1983,2.222222,23.333333,0.9906,4.927005
22,5,1983,6.666667,18.888889,0,3.941265
23,5,1983,4.444444,23.888889,0,4.54657
24,5,1983,6.111111,27.777778,0,6.277139
25,5,1983,9.444444,22.222222,0,4.105767
26,5,1983,10.555556,28.333333,0,5.479093
27,5,1983,11.666667,28.888889,0,6.203586
28,5,1983,10,26.666667,0,5.847447
29,5,1983,7.222222,21.111111,0,5.223528
30,5,1983,4.444444,15.555556,0,3.037101
31,5,1983,5.555556,14.444444,0,2.578809
1,6,1983,4.444444,15.555556,5.9944,1.251059
2,6,1983,10.555556,21.111111,18.0086,3.048594
3,6,1983,11.666667,23.888889,0,3.806778
4,6,1983,4.444444,23.333333,11.9888,4.100055
5,6,1983,6.666667,12.777778,0.9906,1.344205
6,6,1983,4.444444,21.111111,0,4.02724
7,6,1983,7.777778,20,2.0066,2.777763
8,6,1983,5,26.666667,0,4.492417
9,6,1983,8.888889,25.555556,0,4.900795
10,6,1983,13.888889,22.222222,0,3.142659
11,6,1983,13.333333,28.333333,0,5.916411
12,6,1983,12.222222,26.666667,10.9982,3.360692
13,6,1983,10.555556,15,2.9972,1.570728
14,6,1983,9.444444,21.666667,0,4.557082
15,6,1983,7.777778,26.111111,0,4.409462
16,6,1983,10.301667,25.857222,13.0048,5.182286
17,6,1983,11.041111,22.356667,2.9718,3.037499
18,6,1983,11.801111,24.213889,0,4.042818
19,6,1983,17.198889,26.841111,0,3.211856
20,6,1983,18.865556,29.167222,0,5.55825
21,6,1983,18.31,33.471111,0,7.384098
22,6,1983,17.587222,29.026667,0,5.906955
23,6,1983,18.453889,31.623333,0,6.762758
24,6,1983,16.372778,29.029444,0,6.496601
25,6,1983,16.740556,27.342778,0,4.389087
26,6,1983,16.459444,26.991667,0,3.764609
27,6,1983,14.605556,19.970556,0,1.669115
28,6,1983,13.678333,16.456111,0,1.404071
29,6,1983,12.553333,27.175556,0,5.343003
30,6,1983,14.029444,33.701667,0,6.576792
1,7,1983,15.699444,32.222222,0,5.847694
2,7,1983,14.444444,35.555556,0,6.217803
3,7,1983,11.111111,28.333333,0,5.827463
4,7,1983,8.333333,26.666667,0,5.941726
5,7,1983,8.333333,29.444444,0,6.395567
6,7,1983,13.333333,34.444444,0,9.564442
7,7,1983,16.666667,35,0,9.081591
8,7,1983,13.888889,36.666667,0,9.297532
9,7,1983,14.444444,37.222222,0,9.529427
10,7,1983,18.528333,36.268889,0,8.932512
11,7,1983,14.766111,25.515556,0,5.416474
12,7,1983,12.238889,31.292222,0,6.233587
13,7,1983,16.010556,33.885556,0,8.248375
14,7,1983,18.939444,35,0,8.770584
15,7,1983,17.222222,37.222222,0.9906,9.905722
16,7,1983,13.888889,26.105,4.8514,2.798697
17,7,1983,19.026667,33.514444,0,7.118461
18,7,1983,17.028333,36.125,0,7.458988
19,7,1983,20.382222,37.035,0,9.388046
20,7,1983,19.866667,36.295,0,9.796246
21,7,1983,19.305,36.948333,0,8.052239
22,7,1983,18.31,35.900556,0,7.318238
23,7,1983,16.62,27.540556,0,4.229619
24,7,1983,16.272222,24.953333,7.1628,3.234331
